id,name,slug,short_description,description,price,sale_price,stock_quantity,main_image_url,additional_image_urls,display_order,status,category_slug,brand_slug,source_marketplace,source_url,source_price_jpy,source_currency,exchange_rate_note
,Logitech C920n HD Pro Webcam,logitech-c920n-hd-pro-webcam-44,Webcam Logitech C920n HD Pro.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,1383000,,32,"https://loremflickr.com/900/900/webcam,computer?lock=260519430","https://loremflickr.com/900/900/webcam,computer?lock=260519431|https://loremflickr.com/900/900/webcam,computer?lock=260519432|https://loremflickr.com/900/900/webcam,computer?lock=260519433|https://loremflickr.com/900/900/webcam,computer?lock=260519434|https://loremflickr.com/900/900/webcam,computer?lock=260519435",77,1,phu-kien,logitech,Amazon Japan,https://www.amazon.co.jp/s?k=Logitech+C920n+HD+Pro+Webcam,8280,JPY,1 JPY = 167.08 VND
,Samsung Galaxy Tab A9 Plus 64GB Graphite,samsung-galaxy-tab-a9-plus-64gb-graphite-26,Galaxy Tab A9 Plus 64GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,5029000,,45,"https://loremflickr.com/900/900/tablet,computer?lock=260519250","https://loremflickr.com/900/900/tablet,computer?lock=260519251|https://loremflickr.com/900/900/tablet,computer?lock=260519252|https://loremflickr.com/900/900/tablet,computer?lock=260519253|https://loremflickr.com/900/900/tablet,computer?lock=260519254|https://loremflickr.com/900/900/tablet,computer?lock=260519255",78,1,may-tinh-bang,samsung,Amazon Japan,https://www.amazon.co.jp/s?k=Samsung+Galaxy+Tab+A9+Plus+64GB+Graphite,30100,JPY,1 JPY = 167.08 VND
,Sony WH-1000XM6 Wireless Headphones Black,sony-wh-1000xm6-wireless-headphones-black-56,Tai nghe Sony WH-1000XM6 màu đen.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,10025000,,44,"https://loremflickr.com/900/900/wireless,headphones?lock=260519550","https://loremflickr.com/900/900/wireless,headphones?lock=260519551|https://loremflickr.com/900/900/wireless,headphones?lock=260519552|https://loremflickr.com/900/900/wireless,headphones?lock=260519553|https://loremflickr.com/900/900/wireless,headphones?lock=260519554|https://loremflickr.com/900/900/wireless,headphones?lock=260519555",79,1,tai-nghe,sony,Amazon Japan,https://www.amazon.co.jp/s?k=Sony+WH-1000XM6+Wireless+Headphones+Black,60000,JPY,1 JPY = 167.08 VND
,Canon PowerShot V10 Vlog Camera Black,canon-powershot-v10-vlog-camera-black-72,Canon PowerShot V10.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,9991000,,29,"https://loremflickr.com/900/900/camera,product?lock=260519710","https://loremflickr.com/900/900/camera,product?lock=260519711|https://loremflickr.com/900/900/camera,product?lock=260519712|https://loremflickr.com/900/900/camera,product?lock=260519713|https://loremflickr.com/900/900/camera,product?lock=260519714|https://loremflickr.com/900/900/camera,product?lock=260519715",80,1,camera,,Amazon Japan,https://www.amazon.co.jp/s?k=Canon+PowerShot+V10+Vlog+Camera+Black,59800,JPY,1 JPY = 167.08 VND
,Xiaomi Watch S4 Black,xiaomi-watch-s4-black-52,Xiaomi Watch S4 màu đen.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,3308000,,40,https://loremflickr.com/900/900/smartwatch?lock=260519510,https://loremflickr.com/900/900/smartwatch?lock=260519511|https://loremflickr.com/900/900/smartwatch?lock=260519512|https://loremflickr.com/900/900/smartwatch?lock=260519513|https://loremflickr.com/900/900/smartwatch?lock=260519514|https://loremflickr.com/900/900/smartwatch?lock=260519515,81,1,dong-ho-thong-minh,xiaomi,Amazon Japan,https://www.amazon.co.jp/s?k=Xiaomi+Watch+S4+Black,19800,JPY,1 JPY = 167.08 VND
,DHC Multi Mineral 90 Day,dhc-multi-mineral-90-day-101,DHC Multi Mineral 90 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,214000,,27,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520000","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520001|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520002|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520003|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520004|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520005",82,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=DHC+Multi+Mineral+90+Day,1280,JPY,1 JPY = 167.08 VND
,Fujifilm Instax Mini Evo Brown,fujifilm-instax-mini-evo-brown-74,Fujifilm Instax Mini Evo.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,5221000,,31,"https://loremflickr.com/900/900/instant,camera?lock=260519730","https://loremflickr.com/900/900/instant,camera?lock=260519731|https://loremflickr.com/900/900/instant,camera?lock=260519732|https://loremflickr.com/900/900/instant,camera?lock=260519733|https://loremflickr.com/900/900/instant,camera?lock=260519734|https://loremflickr.com/900/900/instant,camera?lock=260519735",83,1,camera,,Amazon Japan,https://www.amazon.co.jp/s?k=Fujifilm+Instax+Mini+Evo+Brown,31250,JPY,1 JPY = 167.08 VND
,Samsung Galaxy Tab S9 FE 128GB Mint,samsung-galaxy-tab-s9-fe-128gb-mint-31,Galaxy Tab S9 FE 128GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,9991000,,50,"https://loremflickr.com/900/900/tablet,computer?lock=260519300","https://loremflickr.com/900/900/tablet,computer?lock=260519301|https://loremflickr.com/900/900/tablet,computer?lock=260519302|https://loremflickr.com/900/900/tablet,computer?lock=260519303|https://loremflickr.com/900/900/tablet,computer?lock=260519304|https://loremflickr.com/900/900/tablet,computer?lock=260519305",84,1,may-tinh-bang,samsung,Amazon Japan,https://www.amazon.co.jp/s?k=Samsung+Galaxy+Tab+S9+FE+128GB+Mint,59800,JPY,1 JPY = 167.08 VND
,TP-Link Archer AX73 Wi-Fi 6 Router,tp-link-archer-ax73-wi-fi-6-router-78,Router TP-Link Archer AX73.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,3926000,,35,"https://loremflickr.com/900/900/wifi,router?lock=260519770","https://loremflickr.com/900/900/wifi,router?lock=260519771|https://loremflickr.com/900/900/wifi,router?lock=260519772|https://loremflickr.com/900/900/wifi,router?lock=260519773|https://loremflickr.com/900/900/wifi,router?lock=260519774|https://loremflickr.com/900/900/wifi,router?lock=260519775",85,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/s?k=TP-Link+Archer+AX73+Wi-Fi+6+Router,23500,JPY,1 JPY = 167.08 VND
,Apple iPad A16 11 Wi-Fi 128GB Yellow,apple-ipad-a16-11-wi-fi-128gb-yellow-30,iPad A16 11 inch Wi-Fi 128GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,9824000,,49,"https://loremflickr.com/900/900/tablet,computer?lock=260519290","https://loremflickr.com/900/900/tablet,computer?lock=260519291|https://loremflickr.com/900/900/tablet,computer?lock=260519292|https://loremflickr.com/900/900/tablet,computer?lock=260519293|https://loremflickr.com/900/900/tablet,computer?lock=260519294|https://loremflickr.com/900/900/tablet,computer?lock=260519295",86,1,may-tinh-bang,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+iPad+A16+11+Wi-Fi+128GB+Yellow,58800,JPY,1 JPY = 167.08 VND
,Sony LinkBuds S Noise Cancelling Earbuds,sony-linkbuds-s-noise-cancelling-earbuds-58,Tai nghe Sony LinkBuds S.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,2807000,,46,"https://loremflickr.com/900/900/wireless,earbuds?lock=260519570","https://loremflickr.com/900/900/wireless,earbuds?lock=260519571|https://loremflickr.com/900/900/wireless,earbuds?lock=260519572|https://loremflickr.com/900/900/wireless,earbuds?lock=260519573|https://loremflickr.com/900/900/wireless,earbuds?lock=260519574|https://loremflickr.com/900/900/wireless,earbuds?lock=260519575",87,1,tai-nghe,sony,Amazon Japan,https://www.amazon.co.jp/s?k=Sony+LinkBuds+S+Noise+Cancelling+Earbuds,16800,JPY,1 JPY = 167.08 VND
,iPhone 16 256GB Ultramarine SIM Free,iphone-16-256gb-ultramarine-sim-free-2,iPhone 16 256GB SIM-free màu ultramarine.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,23358000,,21,"https://loremflickr.com/900/900/smartphone,product?lock=260519010","https://loremflickr.com/900/900/smartphone,product?lock=260519011|https://loremflickr.com/900/900/smartphone,product?lock=260519012|https://loremflickr.com/900/900/smartphone,product?lock=260519013|https://loremflickr.com/900/900/smartphone,product?lock=260519014|https://loremflickr.com/900/900/smartphone,product?lock=260519015",88,1,dien-thoai,apple,Amazon Japan,https://www.amazon.co.jp/s?k=iPhone+16+256GB+Ultramarine+SIM+Free,139800,JPY,1 JPY = 167.08 VND
,Apple AirTag 4 Pack,apple-airtag-4-pack-36,Apple AirTag bộ 4 chiếc.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,2722000,,24,"https://loremflickr.com/900/900/tracking,device?lock=260519350","https://loremflickr.com/900/900/tracking,device?lock=260519351|https://loremflickr.com/900/900/tracking,device?lock=260519352|https://loremflickr.com/900/900/tracking,device?lock=260519353|https://loremflickr.com/900/900/tracking,device?lock=260519354|https://loremflickr.com/900/900/tracking,device?lock=260519355",89,1,phu-kien,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+AirTag+4+Pack,16294,JPY,1 JPY = 167.08 VND
,OPPO Pad Neo 11.4 128GB Space Gray,oppo-pad-neo-11-4-128gb-space-gray-29,OPPO Pad Neo 11.4 128GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,5480000,,48,"https://loremflickr.com/900/900/tablet,computer?lock=260519280","https://loremflickr.com/900/900/tablet,computer?lock=260519281|https://loremflickr.com/900/900/tablet,computer?lock=260519282|https://loremflickr.com/900/900/tablet,computer?lock=260519283|https://loremflickr.com/900/900/tablet,computer?lock=260519284|https://loremflickr.com/900/900/tablet,computer?lock=260519285",90,1,may-tinh-bang,oppo,Amazon Japan,https://www.amazon.co.jp/s?k=OPPO+Pad+Neo+11.4+128GB+Space+Gray,32800,JPY,1 JPY = 167.08 VND
,Samsung microSD Express Card 256GB,samsung-microsd-express-card-256gb-41,Thẻ nhớ Samsung microSD Express 256GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,1584000,,29,"https://loremflickr.com/900/900/memory,card?lock=260519400","https://loremflickr.com/900/900/memory,card?lock=260519401|https://loremflickr.com/900/900/memory,card?lock=260519402|https://loremflickr.com/900/900/memory,card?lock=260519403|https://loremflickr.com/900/900/memory,card?lock=260519404|https://loremflickr.com/900/900/memory,card?lock=260519405",91,1,phu-kien,samsung,Amazon Japan,https://www.amazon.co.jp/s?k=Samsung+microSD+Express+Card+256GB,9480,JPY,1 JPY = 167.08 VND
,Xiaomi Redmi Pad Pro 12.1 8GB 256GB,xiaomi-redmi-pad-pro-12-1-8gb-256gb-28,Redmi Pad Pro 12.1 8GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,7485000,6886000,47,"https://loremflickr.com/900/900/tablet,computer?lock=260519270","https://loremflickr.com/900/900/tablet,computer?lock=260519271|https://loremflickr.com/900/900/tablet,computer?lock=260519272|https://loremflickr.com/900/900/tablet,computer?lock=260519273|https://loremflickr.com/900/900/tablet,computer?lock=260519274|https://loremflickr.com/900/900/tablet,computer?lock=260519275",92,1,may-tinh-bang,xiaomi,Amazon Japan,https://www.amazon.co.jp/s?k=Xiaomi+Redmi+Pad+Pro+12.1+8GB+256GB,44800,JPY,1 JPY = 167.08 VND
,Buffalo WSR-5400AX6P Wi-Fi 6 Router,buffalo-wsr-5400ax6p-wi-fi-6-router-84,Router Buffalo WSR-5400AX6P.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,2553000,,41,"https://loremflickr.com/900/900/wifi,router?lock=260519830","https://loremflickr.com/900/900/wifi,router?lock=260519831|https://loremflickr.com/900/900/wifi,router?lock=260519832|https://loremflickr.com/900/900/wifi,router?lock=260519833|https://loremflickr.com/900/900/wifi,router?lock=260519834|https://loremflickr.com/900/900/wifi,router?lock=260519835",93,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/s?k=Buffalo+WSR-5400AX6P+Wi-Fi+6+Router,15280,JPY,1 JPY = 167.08 VND
,Dell Inspiron 14 Ryzen 7 16GB 1TB,dell-inspiron-14-ryzen-7-16gb-1tb-12,Dell Inspiron 14 Ryzen 7 16GB 1TB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,17209000,,31,"https://loremflickr.com/900/900/laptop,computer?lock=260519110","https://loremflickr.com/900/900/laptop,computer?lock=260519111|https://loremflickr.com/900/900/laptop,computer?lock=260519112|https://loremflickr.com/900/900/laptop,computer?lock=260519113|https://loremflickr.com/900/900/laptop,computer?lock=260519114|https://loremflickr.com/900/900/laptop,computer?lock=260519115",94,1,laptop,dell,Amazon Japan,https://www.amazon.co.jp/s?k=Dell+Inspiron+14+Ryzen+7+16GB+1TB,103000,JPY,1 JPY = 167.08 VND
,Samsung Galaxy S24 FE 256GB Blue,samsung-galaxy-s24-fe-256gb-blue-9,Galaxy S24 FE 256GB màu xanh.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,13333000,,28,"https://loremflickr.com/900/900/smartphone,product?lock=260519080","https://loremflickr.com/900/900/smartphone,product?lock=260519081|https://loremflickr.com/900/900/smartphone,product?lock=260519082|https://loremflickr.com/900/900/smartphone,product?lock=260519083|https://loremflickr.com/900/900/smartphone,product?lock=260519084|https://loremflickr.com/900/900/smartphone,product?lock=260519085",95,1,dien-thoai,samsung,Amazon Japan,https://www.amazon.co.jp/s?k=Samsung+Galaxy+S24+FE+256GB+Blue,79800,JPY,1 JPY = 167.08 VND
,Samsung Galaxy Fit3 Silver,samsung-galaxy-fit3-silver-55,Samsung Galaxy Fit3 màu bạc.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,1654000,1522000,43,"https://loremflickr.com/900/900/fitness,tracker?lock=260519540","https://loremflickr.com/900/900/fitness,tracker?lock=260519541|https://loremflickr.com/900/900/fitness,tracker?lock=260519542|https://loremflickr.com/900/900/fitness,tracker?lock=260519543|https://loremflickr.com/900/900/fitness,tracker?lock=260519544|https://loremflickr.com/900/900/fitness,tracker?lock=260519545",96,1,dong-ho-thong-minh,samsung,Amazon Japan,https://www.amazon.co.jp/s?k=Samsung+Galaxy+Fit3+Silver,9900,JPY,1 JPY = 167.08 VND
,OPPO Reno13 A Charcoal Gray,oppo-reno13-a-charcoal-gray-7,OPPO Reno13 A SIM-free màu xám.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,7412000,,26,"https://loremflickr.com/900/900/smartphone,product?lock=260519060","https://loremflickr.com/900/900/smartphone,product?lock=260519061|https://loremflickr.com/900/900/smartphone,product?lock=260519062|https://loremflickr.com/900/900/smartphone,product?lock=260519063|https://loremflickr.com/900/900/smartphone,product?lock=260519064|https://loremflickr.com/900/900/smartphone,product?lock=260519065",97,1,dien-thoai,oppo,Amazon Japan,https://www.amazon.co.jp/s?k=OPPO+Reno13+A+Charcoal+Gray,44364,JPY,1 JPY = 167.08 VND
,Apple iPad Air M3 11 Wi-Fi 128GB Blue,apple-ipad-air-m3-11-wi-fi-128gb-blue-23,iPad Air M3 11 inch Wi-Fi 128GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,16508000,,42,"https://loremflickr.com/900/900/tablet,computer?lock=260519220","https://loremflickr.com/900/900/tablet,computer?lock=260519221|https://loremflickr.com/900/900/tablet,computer?lock=260519222|https://loremflickr.com/900/900/tablet,computer?lock=260519223|https://loremflickr.com/900/900/tablet,computer?lock=260519224|https://loremflickr.com/900/900/tablet,computer?lock=260519225",98,1,may-tinh-bang,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+iPad+Air+M3+11+Wi-Fi+128GB+Blue,98800,JPY,1 JPY = 167.08 VND
,Apple iPad mini A17 Pro Wi-Fi 128GB Purple,apple-ipad-mini-a17-pro-wi-fi-128gb-purple-24,iPad mini A17 Pro 128GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,13166000,,43,"https://loremflickr.com/900/900/tablet,computer?lock=260519230","https://loremflickr.com/900/900/tablet,computer?lock=260519231|https://loremflickr.com/900/900/tablet,computer?lock=260519232|https://loremflickr.com/900/900/tablet,computer?lock=260519233|https://loremflickr.com/900/900/tablet,computer?lock=260519234|https://loremflickr.com/900/900/tablet,computer?lock=260519235",99,1,may-tinh-bang,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+iPad+mini+A17+Pro+Wi-Fi+128GB+Purple,78800,JPY,1 JPY = 167.08 VND
,Samsung Galaxy A55 5G 256GB Navy,samsung-galaxy-a55-5g-256gb-navy-4,Galaxy A55 5G bộ nhớ 256GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,9991000,,23,"https://loremflickr.com/900/900/smartphone,product?lock=260519030","https://loremflickr.com/900/900/smartphone,product?lock=260519031|https://loremflickr.com/900/900/smartphone,product?lock=260519032|https://loremflickr.com/900/900/smartphone,product?lock=260519033|https://loremflickr.com/900/900/smartphone,product?lock=260519034|https://loremflickr.com/900/900/smartphone,product?lock=260519035",100,1,dien-thoai,samsung,Amazon Japan,https://www.amazon.co.jp/s?k=Samsung+Galaxy+A55+5G+256GB+Navy,59800,JPY,1 JPY = 167.08 VND
,HP 15-fd Core i5 16GB 256GB Silver,hp-15-fd-core-i5-16gb-256gb-silver-21,HP 15-fd Core i5 16GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,12999000,,40,"https://loremflickr.com/900/900/laptop,computer?lock=260519200","https://loremflickr.com/900/900/laptop,computer?lock=260519201|https://loremflickr.com/900/900/laptop,computer?lock=260519202|https://loremflickr.com/900/900/laptop,computer?lock=260519203|https://loremflickr.com/900/900/laptop,computer?lock=260519204|https://loremflickr.com/900/900/laptop,computer?lock=260519205",101,1,laptop,hp,Amazon Japan,https://www.amazon.co.jp/s?k=HP+15-fd+Core+i5+16GB+256GB+Silver,77800,JPY,1 JPY = 167.08 VND
,OPPO A3 5G 128GB Purple,oppo-a3-5g-128gb-purple-8,OPPO A3 5G bộ nhớ 128GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,4979000,,27,"https://loremflickr.com/900/900/smartphone,product?lock=260519070","https://loremflickr.com/900/900/smartphone,product?lock=260519071|https://loremflickr.com/900/900/smartphone,product?lock=260519072|https://loremflickr.com/900/900/smartphone,product?lock=260519073|https://loremflickr.com/900/900/smartphone,product?lock=260519074|https://loremflickr.com/900/900/smartphone,product?lock=260519075",102,1,dien-thoai,oppo,Amazon Japan,https://www.amazon.co.jp/s?k=OPPO+A3+5G+128GB+Purple,29800,JPY,1 JPY = 167.08 VND
,Xiaomi Band 9 Pro Black,xiaomi-band-9-pro-black-51,Xiaomi Band 9 Pro màu đen.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,1551000,,39,"https://loremflickr.com/900/900/fitness,tracker?lock=260519500","https://loremflickr.com/900/900/fitness,tracker?lock=260519501|https://loremflickr.com/900/900/fitness,tracker?lock=260519502|https://loremflickr.com/900/900/fitness,tracker?lock=260519503|https://loremflickr.com/900/900/fitness,tracker?lock=260519504|https://loremflickr.com/900/900/fitness,tracker?lock=260519505",103,1,dong-ho-thong-minh,xiaomi,Amazon Japan,https://www.amazon.co.jp/s?k=Xiaomi+Band+9+Pro+Black,9280,JPY,1 JPY = 167.08 VND
,Apple Watch Series 10 GPS 46mm Jet Black,apple-watch-series-10-gps-46mm-jet-black-45,Apple Watch Series 10 GPS 46mm.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,10608000,,33,https://loremflickr.com/900/900/smartwatch?lock=260519440,https://loremflickr.com/900/900/smartwatch?lock=260519441|https://loremflickr.com/900/900/smartwatch?lock=260519442|https://loremflickr.com/900/900/smartwatch?lock=260519443|https://loremflickr.com/900/900/smartwatch?lock=260519444|https://loremflickr.com/900/900/smartwatch?lock=260519445,104,1,dong-ho-thong-minh,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+Watch+Series+10+GPS+46mm+Jet+Black,63491,JPY,1 JPY = 167.08 VND
,Sony WF-C500 Truly Wireless Earbuds Green,sony-wf-c500-truly-wireless-earbuds-green-65,Tai nghe Sony WF-C500.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,910000,,22,"https://loremflickr.com/900/900/wireless,earbuds?lock=260519640","https://loremflickr.com/900/900/wireless,earbuds?lock=260519641|https://loremflickr.com/900/900/wireless,earbuds?lock=260519642|https://loremflickr.com/900/900/wireless,earbuds?lock=260519643|https://loremflickr.com/900/900/wireless,earbuds?lock=260519644|https://loremflickr.com/900/900/wireless,earbuds?lock=260519645",105,1,tai-nghe,sony,Amazon Japan,https://www.amazon.co.jp/s?k=Sony+WF-C500+Truly+Wireless+Earbuds+Green,5444,JPY,1 JPY = 167.08 VND
,TP-Link Archer BE550 Wi-Fi 7 Router,tp-link-archer-be550-wi-fi-7-router-79,Router TP-Link Archer BE550.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,4979000,,36,"https://loremflickr.com/900/900/wifi,router?lock=260519780","https://loremflickr.com/900/900/wifi,router?lock=260519781|https://loremflickr.com/900/900/wifi,router?lock=260519782|https://loremflickr.com/900/900/wifi,router?lock=260519783|https://loremflickr.com/900/900/wifi,router?lock=260519784|https://loremflickr.com/900/900/wifi,router?lock=260519785",106,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/s?k=TP-Link+Archer+BE550+Wi-Fi+7+Router,29800,JPY,1 JPY = 167.08 VND
,Sony WF-1000XM5 Wireless Earbuds Black,sony-wf-1000xm5-wireless-earbuds-black-57,Tai nghe Sony WF-1000XM5.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,6650000,,45,"https://loremflickr.com/900/900/wireless,earbuds?lock=260519560","https://loremflickr.com/900/900/wireless,earbuds?lock=260519561|https://loremflickr.com/900/900/wireless,earbuds?lock=260519562|https://loremflickr.com/900/900/wireless,earbuds?lock=260519563|https://loremflickr.com/900/900/wireless,earbuds?lock=260519564|https://loremflickr.com/900/900/wireless,earbuds?lock=260519565",107,1,tai-nghe,sony,Amazon Japan,https://www.amazon.co.jp/s?k=Sony+WF-1000XM5+Wireless+Earbuds+Black,39800,JPY,1 JPY = 167.08 VND
,ASUS Zenbook 14 OLED Core Ultra 7 1TB,asus-zenbook-14-oled-core-ultra-7-1tb-15,ASUS Zenbook 14 OLED Core Ultra 7.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,28370000,,34,"https://loremflickr.com/900/900/laptop,computer?lock=260519140","https://loremflickr.com/900/900/laptop,computer?lock=260519141|https://loremflickr.com/900/900/laptop,computer?lock=260519142|https://loremflickr.com/900/900/laptop,computer?lock=260519143|https://loremflickr.com/900/900/laptop,computer?lock=260519144|https://loremflickr.com/900/900/laptop,computer?lock=260519145",108,1,laptop,asus,Amazon Japan,https://www.amazon.co.jp/s?k=ASUS+Zenbook+14+OLED+Core+Ultra+7+1TB,169800,JPY,1 JPY = 167.08 VND
,JBL Flip 6 Portable Bluetooth Speaker,jbl-flip-6-portable-bluetooth-speaker-62,Loa Bluetooth JBL Flip 6.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,2205000,,50,"https://loremflickr.com/900/900/bluetooth,speaker?lock=260519610","https://loremflickr.com/900/900/bluetooth,speaker?lock=260519611|https://loremflickr.com/900/900/bluetooth,speaker?lock=260519612|https://loremflickr.com/900/900/bluetooth,speaker?lock=260519613|https://loremflickr.com/900/900/bluetooth,speaker?lock=260519614|https://loremflickr.com/900/900/bluetooth,speaker?lock=260519615",109,1,tai-nghe,jbl,Amazon Japan,https://www.amazon.co.jp/s?k=JBL+Flip+6+Portable+Bluetooth+Speaker,13200,JPY,1 JPY = 167.08 VND
,Sony Alpha 7 III Mirrorless Camera Body,sony-alpha-7-iii-mirrorless-camera-body-67,Sony Alpha 7 III body.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,34920000,,24,"https://loremflickr.com/900/900/camera,product?lock=260519660","https://loremflickr.com/900/900/camera,product?lock=260519661|https://loremflickr.com/900/900/camera,product?lock=260519662|https://loremflickr.com/900/900/camera,product?lock=260519663|https://loremflickr.com/900/900/camera,product?lock=260519664|https://loremflickr.com/900/900/camera,product?lock=260519665",110,1,camera,sony,Amazon Japan,https://www.amazon.co.jp/s?k=Sony+Alpha+7+III+Mirrorless+Camera+Body,209000,JPY,1 JPY = 167.08 VND
,OPPO Pad Air 64GB Fog Gray,oppo-pad-air-64gb-fog-gray-33,OPPO Pad Air 64GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,4979000,,21,"https://loremflickr.com/900/900/tablet,computer?lock=260519320","https://loremflickr.com/900/900/tablet,computer?lock=260519321|https://loremflickr.com/900/900/tablet,computer?lock=260519322|https://loremflickr.com/900/900/tablet,computer?lock=260519323|https://loremflickr.com/900/900/tablet,computer?lock=260519324|https://loremflickr.com/900/900/tablet,computer?lock=260519325",111,1,may-tinh-bang,oppo,Amazon Japan,https://www.amazon.co.jp/s?k=OPPO+Pad+Air+64GB+Fog+Gray,29800,JPY,1 JPY = 167.08 VND
,TP-Link TL-SG108 8 Port Gigabit Switch,tp-link-tl-sg108-8-port-gigabit-switch-81,Switch TP-Link TL-SG108.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,498000,,38,"https://loremflickr.com/900/900/network,switch?lock=260519800","https://loremflickr.com/900/900/network,switch?lock=260519801|https://loremflickr.com/900/900/network,switch?lock=260519802|https://loremflickr.com/900/900/network,switch?lock=260519803|https://loremflickr.com/900/900/network,switch?lock=260519804|https://loremflickr.com/900/900/network,switch?lock=260519805",112,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/s?k=TP-Link+TL-SG108+8+Port+Gigabit+Switch,2980,JPY,1 JPY = 167.08 VND
,iPhone 15 128GB Pink SIM Free,iphone-15-128gb-pink-sim-free-1,iPhone 15 128GB SIM-free màu hồng.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,18847000,17339000,20,"https://loremflickr.com/900/900/smartphone,product?lock=260519000","https://loremflickr.com/900/900/smartphone,product?lock=260519001|https://loremflickr.com/900/900/smartphone,product?lock=260519002|https://loremflickr.com/900/900/smartphone,product?lock=260519003|https://loremflickr.com/900/900/smartphone,product?lock=260519004|https://loremflickr.com/900/900/smartphone,product?lock=260519005",113,1,dien-thoai,apple,Amazon Japan,https://www.amazon.co.jp/s?k=iPhone+15+128GB+Pink+SIM+Free,112800,JPY,1 JPY = 167.08 VND
,Apple MagSafe Charger USB-C,apple-magsafe-charger-usb-c-43,Sạc Apple MagSafe USB-C.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,999000,,31,"https://loremflickr.com/900/900/phone,charger?lock=260519420","https://loremflickr.com/900/900/phone,charger?lock=260519421|https://loremflickr.com/900/900/phone,charger?lock=260519422|https://loremflickr.com/900/900/phone,charger?lock=260519423|https://loremflickr.com/900/900/phone,charger?lock=260519424|https://loremflickr.com/900/900/phone,charger?lock=260519425",114,1,phu-kien,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+MagSafe+Charger+USB-C,5980,JPY,1 JPY = 167.08 VND
