id,name,slug,short_description,description,price,sale_price,stock_quantity,main_image_url,additional_image_urls,display_order,status,category_slug,brand_slug,source_marketplace,source_url,source_price_jpy,source_currency,exchange_rate_note
,Buffalo WSR-3200AX4S Wi-Fi 6 Router Black,buffalo-wsr-3200ax4s-wi-fi-6-router-black-55,Buffalo WSR-3200AX4S Amazon Japan limited Wi-Fi 6 router.,Buffalo WSR-3200AX4S Amazon Japan limited Wi-Fi 6 router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,1053000,,44,https://images-na.ssl-images-amazon.com/images/P/B08LG6F4T4.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B08LG6F4T4.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08LG6F4T4.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08LG6F4T4.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08LG6F4T4.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08LG6F4T4.06.LZZZZZZZ.jpg,55,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B08LG6F4T4,6300,JPY,1 JPY = 167.08 VND
,Buffalo WSR-6000AX8P Wi-Fi 6 Router,buffalo-wsr-6000ax8p-wi-fi-6-router-56,Buffalo WSR-6000AX8P Wi-Fi 6 wireless LAN router.,Buffalo WSR-6000AX8P Wi-Fi 6 wireless LAN router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,2974000,,45,https://images-na.ssl-images-amazon.com/images/P/B0CCLRC3BD.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0CCLRC3BD.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CCLRC3BD.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CCLRC3BD.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CCLRC3BD.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CCLRC3BD.06.LZZZZZZZ.jpg,56,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B0CCLRC3BD,17800,JPY,1 JPY = 167.08 VND
,Buffalo WEX-3000AX4EA Wi-Fi 6 Extender,buffalo-wex-3000ax4ea-wi-fi-6-extender-57,Buffalo WEX-3000AX4EA Wi-Fi 6 mesh extender.,Buffalo WEX-3000AX4EA Wi-Fi 6 mesh extender. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,1601000,,46,https://images-na.ssl-images-amazon.com/images/P/B0DJV98JTL.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0DJV98JTL.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0DJV98JTL.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0DJV98JTL.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0DJV98JTL.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0DJV98JTL.06.LZZZZZZZ.jpg,57,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B0DJV98JTL,9580,JPY,1 JPY = 167.08 VND
,NEC Aterm AM-AX11000T12 Wi-Fi 6E Router,nec-aterm-am-ax11000t12-wi-fi-6e-router-58,NEC Aterm tri-band Wi-Fi 6E router.,NEC Aterm tri-band Wi-Fi 6E router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,8321000,,47,https://images-na.ssl-images-amazon.com/images/P/B0B4MF1YKP.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0B4MF1YKP.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0B4MF1YKP.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0B4MF1YKP.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0B4MF1YKP.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0B4MF1YKP.06.LZZZZZZZ.jpg,58,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B0B4MF1YKP,49800,JPY,1 JPY = 167.08 VND
,NEC Aterm AG2600HS2 Wi-Fi 5 Router,nec-aterm-ag2600hs2-wi-fi-5-router-59,NEC Aterm AG2600HS2 Wi-Fi router.,NEC Aterm AG2600HS2 Wi-Fi router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,1500000,,48,https://images-na.ssl-images-amazon.com/images/P/B09HKFGJ5Z.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B09HKFGJ5Z.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09HKFGJ5Z.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09HKFGJ5Z.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09HKFGJ5Z.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09HKFGJ5Z.06.LZZZZZZZ.jpg,59,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B09HKFGJ5Z,8980,JPY,1 JPY = 167.08 VND
,ELECOM Power Strip 6 Outlet 3m Black,elecom-power-strip-6-outlet-3m-black-60,ELECOM 6-outlet power strip with 3m cable and surge guard.,ELECOM 6-outlet power strip with 3m cable and surge guard. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,247000,,49,https://images-na.ssl-images-amazon.com/images/P/B07V1XJ56J.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B07V1XJ56J.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07V1XJ56J.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07V1XJ56J.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07V1XJ56J.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07V1XJ56J.06.LZZZZZZZ.jpg,60,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B07V1XJ56J,1480,JPY,1 JPY = 167.08 VND
,Lenovo IdeaPad Slim 5i Gen8 Core i5 16GB 512GB,lenovo-ideapad-slim-5i-gen8-core-i5-16gb-512gb-61,"Lenovo IdeaPad Slim 5i Gen8 laptop with Core i5, 16GB RAM and 512GB SSD.","Lenovo IdeaPad Slim 5i Gen8 laptop with Core i5, 16GB RAM and 512GB SSD. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",26399000,,20,https://images-na.ssl-images-amazon.com/images/P/B0C4LGVSL2.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0C4LGVSL2.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0C4LGVSL2.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0C4LGVSL2.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0C4LGVSL2.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0C4LGVSL2.06.LZZZZZZZ.jpg,61,1,laptop,,Amazon Japan,https://www.amazon.co.jp/dp/B0C4LGVSL2,158000,JPY,1 JPY = 167.08 VND
,Lenovo IdeaPad Slim 3 N100 8GB 512GB,lenovo-ideapad-slim-3-n100-8gb-512gb-62,"Lenovo IdeaPad Slim 3 laptop with Intel N100, 8GB RAM and 512GB SSD.","Lenovo IdeaPad Slim 3 laptop with Intel N100, 8GB RAM and 512GB SSD. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",12163000,,21,https://images-na.ssl-images-amazon.com/images/P/B0D3GR79DP.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0D3GR79DP.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0D3GR79DP.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0D3GR79DP.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0D3GR79DP.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0D3GR79DP.06.LZZZZZZZ.jpg,62,1,laptop,,Amazon Japan,https://www.amazon.co.jp/dp/B0D3GR79DP,72800,JPY,1 JPY = 167.08 VND
,ASUS Zenbook 14 OLED Core Ultra 7 16GB 1TB,asus-zenbook-14-oled-core-ultra-7-16gb-1tb-63,"ASUS Zenbook 14 OLED laptop with Core Ultra 7, 16GB RAM and 1TB SSD.","ASUS Zenbook 14 OLED laptop with Core Ultra 7, 16GB RAM and 1TB SSD. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",28370000,,22,https://images-na.ssl-images-amazon.com/images/P/B0D9Q2Y86R.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0D9Q2Y86R.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0D9Q2Y86R.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0D9Q2Y86R.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0D9Q2Y86R.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0D9Q2Y86R.06.LZZZZZZZ.jpg,63,1,laptop,asus,Amazon Japan,https://www.amazon.co.jp/dp/B0D9Q2Y86R,169800,JPY,1 JPY = 167.08 VND
,Hada Labo Shirojyun Premium Whitening Lotion,hada-labo-shirojyun-premium-whitening-lotion-64,Hada Labo Shirojyun Premium medicated whitening lotion.,Hada Labo Shirojyun Premium medicated whitening lotion. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,297000,,23,https://images-na.ssl-images-amazon.com/images/P/B06WP7GBV3.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B06WP7GBV3.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B06WP7GBV3.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B06WP7GBV3.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B06WP7GBV3.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B06WP7GBV3.06.LZZZZZZZ.jpg,64,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B06WP7GBV3,1780,JPY,1 JPY = 167.08 VND
,KOSE Suncut Perfect UV Gel 100g,kose-suncut-perfect-uv-gel-100g-65,KOSE Suncut Perfect UV gel SPF50+ PA++++.,KOSE Suncut Perfect UV gel SPF50+ PA++++. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,117000,,24,https://images-na.ssl-images-amazon.com/images/P/B07MQ7BZJZ.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B07MQ7BZJZ.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07MQ7BZJZ.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07MQ7BZJZ.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07MQ7BZJZ.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07MQ7BZJZ.06.LZZZZZZZ.jpg,65,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B07MQ7BZJZ,698,JPY,1 JPY = 167.08 VND
,Biore UV Aqua Rich Watery Essence 110g,biore-uv-aqua-rich-watery-essence-110g-66,Biore UV Aqua Rich watery essence large size.,Biore UV Aqua Rich watery essence large size. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,211000,,25,https://images-na.ssl-images-amazon.com/images/P/B0BQYQGVP1.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0BQYQGVP1.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BQYQGVP1.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BQYQGVP1.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BQYQGVP1.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BQYQGVP1.06.LZZZZZZZ.jpg,66,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B0BQYQGVP1,1265,JPY,1 JPY = 167.08 VND
,KOSE Suncut Tone Up UV Essence Lavender 80g,kose-suncut-tone-up-uv-essence-lavender-80g-67,KOSE Suncut tone-up UV essence lavender.,KOSE Suncut tone-up UV essence lavender. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,147000,,26,https://images-na.ssl-images-amazon.com/images/P/B0CNNY8HNQ.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0CNNY8HNQ.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CNNY8HNQ.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CNNY8HNQ.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CNNY8HNQ.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CNNY8HNQ.06.LZZZZZZZ.jpg,67,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B0CNNY8HNQ,880,JPY,1 JPY = 167.08 VND
,Biore UV Athlizm Protect Stick,biore-uv-athlizm-protect-stick-68,Biore UV Athlizm protect stick sunscreen.,Biore UV Athlizm protect stick sunscreen. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,247000,,27,https://images-na.ssl-images-amazon.com/images/P/B0CVS617L4.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0CVS617L4.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CVS617L4.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CVS617L4.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CVS617L4.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CVS617L4.06.LZZZZZZZ.jpg,68,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B0CVS617L4,1480,JPY,1 JPY = 167.08 VND
,Biore UV Aqua Rich Watery Essence 70g,biore-uv-aqua-rich-watery-essence-70g-69,Biore UV Aqua Rich watery essence 70g.,Biore UV Aqua Rich watery essence 70g. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,133000,,28,https://images-na.ssl-images-amazon.com/images/P/B0BSGD7C3Z.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0BSGD7C3Z.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BSGD7C3Z.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BSGD7C3Z.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BSGD7C3Z.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BSGD7C3Z.06.LZZZZZZZ.jpg,69,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B0BSGD7C3Z,798,JPY,1 JPY = 167.08 VND
,Anessa Perfect UV Skincare Milk N 60ml,anessa-perfect-uv-skincare-milk-n-60ml-70,Anessa Perfect UV skincare milk N sunscreen.,Anessa Perfect UV skincare milk N sunscreen. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,498000,,29,https://images-na.ssl-images-amazon.com/images/P/B09TW57D5Y.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B09TW57D5Y.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09TW57D5Y.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09TW57D5Y.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09TW57D5Y.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09TW57D5Y.06.LZZZZZZZ.jpg,70,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B09TW57D5Y,2980,JPY,1 JPY = 167.08 VND
,Biore UV Kids Pure Milk 70ml,biore-uv-kids-pure-milk-70ml-71,Biore UV Kids Pure Milk sunscreen.,Biore UV Kids Pure Milk sunscreen. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,130000,,30,https://images-na.ssl-images-amazon.com/images/P/B0834FVT5J.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0834FVT5J.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0834FVT5J.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0834FVT5J.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0834FVT5J.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0834FVT5J.06.LZZZZZZZ.jpg,71,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B0834FVT5J,780,JPY,1 JPY = 167.08 VND
,Biore UV Athlizm Skin Protect Milk 65ml,biore-uv-athlizm-skin-protect-milk-65ml-72,Biore UV Athlizm skin protect milk.,Biore UV Athlizm skin protect milk. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,199000,,31,https://images-na.ssl-images-amazon.com/images/P/B07KWH7VLD.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B07KWH7VLD.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07KWH7VLD.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07KWH7VLD.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07KWH7VLD.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07KWH7VLD.06.LZZZZZZZ.jpg,72,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B07KWH7VLD,1190,JPY,1 JPY = 167.08 VND
,Biore UV Athlizm Protect Spray 90g,biore-uv-athlizm-protect-spray-90g-73,Biore UV Athlizm protect spray sunscreen.,Biore UV Athlizm protect spray sunscreen. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,164000,,32,https://images-na.ssl-images-amazon.com/images/P/B0834FNSCX.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0834FNSCX.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0834FNSCX.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0834FNSCX.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0834FNSCX.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0834FNSCX.06.LZZZZZZZ.jpg,73,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B0834FNSCX,980,JPY,1 JPY = 167.08 VND
,Skin Aqua Super Moisture Gel Pump 140g,skin-aqua-super-moisture-gel-pump-140g-74,Skin Aqua super moisture gel pump sunscreen.,Skin Aqua super moisture gel pump sunscreen. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,137000,,33,https://images-na.ssl-images-amazon.com/images/P/B0BSFK1RRP.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0BSFK1RRP.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BSFK1RRP.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BSFK1RRP.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BSFK1RRP.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BSFK1RRP.06.LZZZZZZZ.jpg,74,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B0BSFK1RRP,820,JPY,1 JPY = 167.08 VND
,Sony WH-1000XM5 Wireless Headphones Platinum Silver,sony-wh-1000xm5-wireless-headphones-platinum-silver-75,Sony WH-1000XM5 wireless noise cancelling headphones platinum silver.,Sony WH-1000XM5 wireless noise cancelling headphones platinum silver. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,6650000,,34,https://images-na.ssl-images-amazon.com/images/P/B09Z2S9FSX.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B09Z2S9FSX.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09Z2S9FSX.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09Z2S9FSX.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09Z2S9FSX.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09Z2S9FSX.06.LZZZZZZZ.jpg,75,1,tai-nghe,sony,Amazon Japan,https://www.amazon.co.jp/dp/B09Z2S9FSX,39800,JPY,1 JPY = 167.08 VND
,Kindle Paperwhite Signature Edition 32GB Black,kindle-paperwhite-signature-edition-32gb-black-76,Kindle Paperwhite Signature Edition 32GB black e-reader.,Kindle Paperwhite Signature Edition 32GB black e-reader. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,3338000,,35,https://images-na.ssl-images-amazon.com/images/P/B08N2ZL7PS.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B08N2ZL7PS.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08N2ZL7PS.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08N2ZL7PS.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08N2ZL7PS.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08N2ZL7PS.06.LZZZZZZZ.jpg,76,1,may-tinh-bang,,Amazon Japan,https://www.amazon.co.jp/dp/B08N2ZL7PS,19980,JPY,1 JPY = 167.08 VND
,DHC Vitamin C Hard Capsule 90 Day 180 Tablets,dhc-vitamin-c-hard-capsule-90-day-180-tablets-77,DHC Vitamin C hard capsule 90-day supplement with 180 tablets.,DHC Vitamin C hard capsule 90-day supplement with 180 tablets. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,108000,,36,https://images-na.ssl-images-amazon.com/images/P/B01FW9LG74.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B01FW9LG74.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01FW9LG74.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01FW9LG74.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01FW9LG74.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01FW9LG74.06.LZZZZZZZ.jpg,77,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B01FW9LG74,644,JPY,1 JPY = 167.08 VND
,DHC Heme Iron 90 Day 180 Tablets,dhc-heme-iron-90-day-180-tablets-78,DHC Heme Iron 90-day supplement with vitamin B12 and folic acid.,DHC Heme Iron 90-day supplement with vitamin B12 and folic acid. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,192000,,37,https://images-na.ssl-images-amazon.com/images/P/B07H7GDDTX.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B07H7GDDTX.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07H7GDDTX.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07H7GDDTX.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07H7GDDTX.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07H7GDDTX.06.LZZZZZZZ.jpg,78,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B07H7GDDTX,1149,JPY,1 JPY = 167.08 VND
,Dear Natura Style Zinc 90 Day,dear-natura-style-zinc-90-day-79,Dear Natura Style zinc 90-day supplement pouch.,Dear Natura Style zinc 90-day supplement pouch. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,99000,,38,https://images-na.ssl-images-amazon.com/images/P/B088RN1K1Q.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B088RN1K1Q.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B088RN1K1Q.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B088RN1K1Q.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B088RN1K1Q.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B088RN1K1Q.06.LZZZZZZZ.jpg,79,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B088RN1K1Q,594,JPY,1 JPY = 167.08 VND
,Nature Made Super Fish Oil EPA DHA 90 Day,nature-made-super-fish-oil-epa-dha-90-day-80,Nature Made Super Fish Oil EPA DHA 90-day supplement.,Nature Made Super Fish Oil EPA DHA 90-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,247000,,39,https://images-na.ssl-images-amazon.com/images/P/B0FLCY3KQJ.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0FLCY3KQJ.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0FLCY3KQJ.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0FLCY3KQJ.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0FLCY3KQJ.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0FLCY3KQJ.06.LZZZZZZZ.jpg,80,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B0FLCY3KQJ,1480,JPY,1 JPY = 167.08 VND
